Order_ID,Date,Item_Name,Category,Weight_kg,Volumetric_Weight_kg,L_cm,W_cm,H_cm,Fragility,Moisture_Sens,Shipping_Mode,Distance_km,Packaging_Used,Cost_USD,CO2_Emission_kg
9107,04-12-2025,Sofa (Sectional),Furniture,64.06,266.87,196,92,74,6,FALSE,Road,1711,Wood Crate,107.95,228.307
9108,27-04-2025,Shampoo,Beauty,0.75,0.24,21,8,7,4,TRUE,Air,835,PLA Bioplastic,1.1,1.566
9109,11-07-2025,Glass Table,Furniture,19.74,5.22,102,64,4,10,FALSE,Road,1827,Mushroom Pkg (Mycelium),9.9,18.032
9110,20-09-2025,Smartphone,Electronics,0.33,0,16,6,0,7,TRUE,Air,1475,Honeycomb Paper,1.53,1.217
9111,29-06-2025,55-Inch TV,Electronics,20.31,7.84,112,70,5,10,TRUE,Road,2585,Mushroom Pkg (Mycelium),10.12,26.251
9112,24-08-2025,Perfume Bottle,Beauty,0.3,0.04,9,5,4,10,TRUE,Air,1336,Mushroom Pkg (Mycelium),2.12,1.002
9113,21-11-2025,Sofa (Sectional),Furniture,50.47,303.89,218,82,85,7,FALSE,Road,604,Wood Crate,122.96,91.775
9114,22-09-2025,Perfume Bottle,Beauty,0.34,0.04,9,5,5,10,TRUE,Road,465,Mushroom Pkg (Mycelium),2.14,0.079
9115,13-04-2025,Ceramic Vase,Home Decor,1.95,1.44,15,16,30,10,FALSE,Air,1126,Mushroom Pkg (Mycelium),2.78,5.489
9116,01-01-2026,55-Inch TV,Electronics,21.54,6.9,125,69,4,9,TRUE,Road,1715,Mushroom Pkg (Mycelium),10.42,18.471
9117,27-06-2025,Office Chair,Furniture,11.77,39.31,65,56,54,4,FALSE,Road,2378,Wood Crate,16.52,46.74
9118,05-02-2025,Winter Jacket,Clothing,1.12,4.24,53,40,10,4,TRUE,Air,1205,Kraft Paper Mailer,2.5,12.773
9119,08-11-2025,Sneakers,Clothing,1.03,1.36,27,21,12,4,FALSE,Air,2592,Kraft Paper Mailer,1.34,8.813
9120,08-07-2025,Smart Watch,Electronics,0.14,0,5,5,0,6,TRUE,Air,2224,Cornstarch Foam,1.26,0.778
9121,05-09-2025,Shampoo,Beauty,0.89,0.23,18,8,8,5,TRUE,Air,1424,PLA Bioplastic,1.36,3.168
9122,18-03-2025,Winter Jacket,Clothing,1.04,4.64,54,43,10,3,TRUE,Air,2793,Kraft Paper Mailer,2.46,32.399
9123,21-05-2025,Ceramic Vase,Home Decor,1.59,1.12,13,16,27,9,FALSE,Road,184,Mushroom Pkg (Mycelium),2.44,0.146
9124,17-07-2025,Smartphone,Electronics,0.36,0,15,6,0,8,TRUE,Road,518,Mushroom Pkg (Mycelium),1.74,0.093
9125,23-02-2025,Smart Watch,Electronics,0.18,0,4,4,1,5,TRUE,Road,445,Honeycomb Paper,1.07,0.04
9126,16-07-2025,Winter Jacket,Clothing,1.24,3.86,46,42,10,2,TRUE,Road,722,Kraft Paper Mailer,1.94,1.393
9127,11-01-2025,T-Shirt,Clothing,0.25,0.19,24,20,2,1,FALSE,Road,274,Kraft Paper Mailer,0.3,0.034
9128,18-09-2025,Ceramic Vase,Home Decor,1.43,1.18,14,15,28,9,FALSE,Air,2143,Mushroom Pkg (Mycelium),2.37,7.661
9129,01-04-2025,Shampoo,Beauty,0.6,0.21,19,8,7,4,TRUE,Air,2691,PLA Bioplastic,1.04,4.037
9130,16-09-2025,T-Shirt,Clothing,0.19,0.1,26,19,1,1,FALSE,Road,123,Kraft Paper Mailer,0.28,0.012
9131,08-05-2025,Office Chair,Furniture,13.91,33.38,61,57,48,6,FALSE,Road,1348,Wood Crate,14.55,22.498
9132,07-12-2025,Glass Table,Furniture,16.94,6.05,96,63,5,9,FALSE,Road,957,Mushroom Pkg (Mycelium),8.58,8.106
9133,25-05-2025,Smartphone,Electronics,0.37,0,14,6,0,7,TRUE,Road,375,Styrofoam (EPS),1.55,0.069
9134,18-02-2025,Sneakers,Clothing,0.98,1.36,27,21,12,4,FALSE,Air,1654,Kraft Paper Mailer,1.34,5.624
9135,16-04-2025,Laptop,Electronics,1.66,0.12,30,20,1,8,TRUE,Road,781,Mushroom Pkg (Mycelium),2.26,0.648
9136,26-12-2025,Sofa (Sectional),Furniture,77.07,316.74,208,94,81,7,FALSE,Road,2943,Wood Crate,128.1,466.083
9137,18-05-2025,Glass Table,Furniture,13.42,5.94,99,60,5,9,FALSE,Road,1512,Mushroom Pkg (Mycelium),7.17,10.146
9138,25-06-2025,Laptop,Electronics,1.51,0.12,31,20,1,7,TRUE,Air,1325,Honeycomb Paper,2,5.002
9139,07-11-2025,Ceramic Vase,Home Decor,2.88,1.22,15,15,27,10,FALSE,Air,2008,Mushroom Pkg (Mycelium),3.15,14.458
9140,21-01-2025,Ceramic Vase,Home Decor,1.94,1.16,13,14,32,9,FALSE,Air,1997,Mushroom Pkg (Mycelium),2.58,9.685
9141,27-12-2025,Office Chair,Furniture,10.21,40.13,65,63,49,6,FALSE,Road,2246,Wood Crate,17.25,45.066
9142,21-09-2025,55-Inch TV,Electronics,23.42,6.5,125,65,4,9,TRUE,Road,2421,Mushroom Pkg (Mycelium),11.17,28.35
9143,25-05-2025,Sneakers,Clothing,1.01,1.21,29,19,11,5,FALSE,Air,2698,Kraft Paper Mailer,1.48,8.161
9144,10-10-2025,Perfume Bottle,Beauty,0.33,0.04,10,5,4,9,TRUE,Air,1170,Mushroom Pkg (Mycelium),1.93,0.965
9145,13-12-2025,Smartphone,Electronics,0.3,0,14,6,0,9,TRUE,Air,1493,Mushroom Pkg (Mycelium),1.92,1.12
9146,06-03-2025,Winter Jacket,Clothing,1.12,3.79,54,39,9,4,TRUE,Air,2618,Kraft Paper Mailer,2.32,24.806
9147,12-05-2025,Smartphone,Electronics,0.31,0,15,6,0,7,TRUE,Air,2184,Honeycomb Paper,1.52,1.693
9148,25-12-2025,Winter Jacket,Clothing,1.44,3.84,52,41,9,3,TRUE,Air,1069,Kraft Paper Mailer,2.14,10.262
9149,25-05-2025,Winter Jacket,Clothing,1.45,3.89,54,36,10,2,TRUE,Air,2599,Kraft Paper Mailer,1.96,25.275
9150,18-04-2025,Sneakers,Clothing,1.08,1.36,27,21,12,4,FALSE,Road,302,Kraft Paper Mailer,1.34,0.205
9151,13-06-2025,Office Chair,Furniture,14.47,34.47,57,63,48,5,FALSE,Road,2365,Wood Crate,14.79,40.761
9152,01-11-2025,T-Shirt,Clothing,0.22,0.18,22,21,2,1,FALSE,Road,783,Kraft Paper Mailer,0.29,0.086
9153,02-01-2026,Smart Watch,Electronics,0.16,0,4,5,1,4,TRUE,Road,88,Corrugated Cardboard,0.86,0.007
9154,24-10-2025,55-Inch TV,Electronics,19.78,6.6,131,63,4,9,TRUE,Road,600,Mushroom Pkg (Mycelium),9.71,5.934
9155,19-08-2025,Glass Table,Furniture,19.08,5.24,97,54,5,9,FALSE,Road,1162,Mushroom Pkg (Mycelium),9.43,11.085
9156,03-04-2025,T-Shirt,Clothing,0.29,0.1,25,20,1,1,FALSE,Air,1785,Kraft Paper Mailer,0.32,1.294
9157,12-07-2025,Smart Watch,Electronics,0.19,0,5,4,0,5,TRUE,Air,1640,Honeycomb Paper,1.08,0.779
9158,24-02-2025,Smartphone,Electronics,0.33,0.02,15,7,1,8,TRUE,Road,94,Mushroom Pkg (Mycelium),1.73,0.016
9159,11-03-2025,Office Chair,Furniture,14.53,27.32,55,54,46,6,FALSE,Road,225,Wood Crate,12.13,3.074
9160,13-08-2025,Ceramic Vase,Home Decor,2.05,1.17,13,15,30,10,FALSE,Air,2251,Mushroom Pkg (Mycelium),2.82,11.536
9161,29-06-2025,Ceramic Vase,Home Decor,1.76,1.21,16,14,27,10,FALSE,Air,864,Cornstarch Foam,2.7,3.802
9162,02-06-2025,Ceramic Vase,Home Decor,1.46,1.54,16,15,32,9,FALSE,Air,2972,Mushroom Pkg (Mycelium),2.42,11.442
9163,03-01-2025,Shampoo,Beauty,0.68,0.22,20,8,7,5,TRUE,Road,533,PLA Bioplastic,1.27,0.181
9164,22-01-2025,Sofa (Sectional),Furniture,57.9,262.84,182,83,87,5,FALSE,Road,1230,Bubble Wrap (LDPE),106.14,161.647
9165,21-02-2025,Perfume Bottle,Beauty,0.36,0.04,10,4,5,8,TRUE,Road,416,Mushroom Pkg (Mycelium),1.74,0.075
9166,10-08-2025,Laptop,Electronics,1.96,0.24,30,20,2,8,TRUE,Air,1659,Mushroom Pkg (Mycelium),2.38,8.129
9167,01-06-2025,T-Shirt,Clothing,0.29,0.09,25,18,1,1,FALSE,Air,2544,Kraft Paper Mailer,0.32,1.844
9168,21-11-2025,Sofa (Sectional),Furniture,76.11,304.73,211,87,83,7,FALSE,Road,1681,Wood Crate,123.29,256.126
9169,23-12-2025,Smartphone,Electronics,0.33,0,14,7,0,6,TRUE,Road,172,Honeycomb Paper,1.33,0.028
9170,22-12-2025,Ceramic Vase,Home Decor,2.92,1.25,13,16,30,9,FALSE,Air,2099,Mushroom Pkg (Mycelium),2.97,15.323
9171,02-08-2025,Perfume Bottle,Beauty,0.23,0.04,10,5,4,9,TRUE,Air,1318,Mushroom Pkg (Mycelium),1.89,0.758
9172,05-01-2025,Office Chair,Furniture,11.06,30.69,62,55,45,6,FALSE,Road,106,Wood Crate,13.48,1.627
9173,04-09-2025,55-Inch TV,Electronics,19.43,7.91,118,67,5,9,TRUE,Road,2866,Mushroom Pkg (Mycelium),9.57,27.843
9174,30-09-2025,Winter Jacket,Clothing,1.41,3.56,46,43,9,3,TRUE,Air,1943,Kraft Paper Mailer,2.02,17.293
9175,16-07-2025,Laptop,Electronics,2.34,0.13,32,20,1,9,TRUE,Air,2807,Mushroom Pkg (Mycelium),2.74,16.421
9176,06-11-2025,Shampoo,Beauty,0.61,0.21,19,8,7,5,TRUE,Air,1494,PLA Bioplastic,1.24,2.278
9177,13-09-2025,55-Inch TV,Electronics,17.64,8.45,128,66,5,10,TRUE,Road,649,Mushroom Pkg (Mycelium),9.06,5.724
9178,16-10-2025,Ceramic Vase,Home Decor,1.18,1.38,16,16,27,9,FALSE,Road,590,Mushroom Pkg (Mycelium),2.35,0.407
9179,25-06-2025,Winter Jacket,Clothing,1.84,3.37,52,36,9,2,TRUE,Air,1271,Kraft Paper Mailer,1.75,10.708
9180,01-05-2025,Office Chair,Furniture,13.37,31.29,61,57,45,4,FALSE,Road,2812,Wood Crate,13.32,43.994
9181,13-03-2025,Shampoo,Beauty,0.72,0.23,18,8,8,5,TRUE,Air,2379,PLA Bioplastic,1.29,4.282
9182,18-08-2025,Perfume Bottle,Beauty,0.23,0.03,9,4,4,10,TRUE,Road,564,Mushroom Pkg (Mycelium),2.09,0.065
9183,24-12-2025,Laptop,Electronics,1.82,0.24,28,21,2,9,TRUE,Air,1688,Mushroom Pkg (Mycelium),2.53,7.68
9184,08-06-2025,Glass Table,Furniture,15.71,5.28,91,58,5,10,FALSE,Road,1008,Mushroom Pkg (Mycelium),8.28,7.918
9185,23-12-2025,Perfume Bottle,Beauty,0.29,0.04,9,5,4,10,TRUE,Air,1525,Mushroom Pkg (Mycelium),2.12,1.106
9186,30-03-2025,Sneakers,Clothing,1.03,1.15,29,18,11,3,FALSE,Road,274,Kraft Paper Mailer,1.06,0.158
9187,08-08-2025,Office Chair,Furniture,13.98,34.2,60,57,50,6,FALSE,Road,1955,Wood Crate,14.88,33.431
9188,26-11-2025,Perfume Bottle,Beauty,0.36,0.04,10,4,5,8,TRUE,Air,1164,Mushroom Pkg (Mycelium),1.74,1.048
9189,26-02-2025,Smart Watch,Electronics,0.15,0,4,4,0,4,TRUE,Road,748,Corrugated Cardboard,0.86,0.056
9190,08-07-2025,Laptop,Electronics,2.33,0.22,29,19,2,8,TRUE,Air,2655,Mushroom Pkg (Mycelium),2.53,15.465
9191,24-01-2025,Winter Jacket,Clothing,1.41,3.35,49,38,9,3,TRUE,Road,292,Kraft Paper Mailer,1.94,0.489
9192,29-08-2025,Laptop,Electronics,1.52,0.22,27,20,2,9,TRUE,Air,1362,Mushroom Pkg (Mycelium),2.41,5.176
9193,07-05-2025,55-Inch TV,Electronics,22.77,7.76,131,74,4,9,TRUE,Road,336,Mushroom Pkg (Mycelium),10.91,3.825
9194,27-10-2025,Glass Table,Furniture,15.56,4.76,96,62,4,9,FALSE,Road,2949,Mushroom Pkg (Mycelium),8.02,22.943
9195,23-02-2025,Ceramic Vase,Home Decor,2.66,1.22,14,15,29,10,FALSE,Air,1474,Mushroom Pkg (Mycelium),3.06,9.802
9196,22-05-2025,Ceramic Vase,Home Decor,1.6,1.17,15,13,30,10,FALSE,Air,1600,Mushroom Pkg (Mycelium),2.64,6.4
9197,21-10-2025,Perfume Bottle,Beauty,0.38,0.04,9,5,4,8,TRUE,Air,2293,Mushroom Pkg (Mycelium),1.75,2.178
9198,02-01-2025,Smart Watch,Electronics,0.17,0,4,4,1,4,TRUE,Air,1318,Corrugated Cardboard,0.87,0.56
9199,19-12-2025,Laptop,Electronics,2.18,0.24,28,21,2,7,TRUE,Road,318,Honeycomb Paper,2.27,0.347
9200,25-11-2025,Smartphone,Electronics,0.39,0,14,7,0,9,TRUE,Air,2149,Mushroom Pkg (Mycelium),1.96,2.095
9201,22-09-2025,Smart Watch,Electronics,0.14,0,5,5,0,6,TRUE,Road,563,Honeycomb Paper,1.26,0.039
9202,03-06-2025,55-Inch TV,Electronics,18.7,7.49,130,72,4,10,TRUE,Road,220,Mushroom Pkg (Mycelium),9.48,2.057
9203,05-03-2025,Ceramic Vase,Home Decor,2.18,1.3,14,15,31,9,FALSE,Air,1699,Mushroom Pkg (Mycelium),2.67,9.26
9204,30-10-2025,Office Chair,Furniture,13.37,32.57,58,54,52,6,FALSE,Road,690,Wood Crate,14.23,11.237
9205,11-05-2025,Winter Jacket,Clothing,1.17,3.89,54,36,10,3,TRUE,Air,2219,Kraft Paper Mailer,2.16,21.58
9206,26-08-2025,Sneakers,Clothing,1.08,1.21,29,19,11,5,FALSE,Air,1109,Kraft Paper Mailer,1.48,3.355
9207,21-01-2025,Sofa (Sectional),Furniture,52.39,291.6,200,90,81,5,FALSE,Road,1955,Wood Crate,117.64,285.039
9208,04-01-2025,Sofa (Sectional),Furniture,71.17,296.76,205,94,77,6,FALSE,Road,2267,Wood Crate,119.9,336.377
9209,07-06-2025,Smart Watch,Electronics,0.18,0.01,5,5,1,4,TRUE,Air,2856,Corrugated Cardboard,0.87,1.285
9210,02-08-2025,Winter Jacket,Clothing,1.34,4.1,53,43,9,4,TRUE,Air,2917,Kraft Paper Mailer,2.44,29.899
9211,13-03-2025,Smart Watch,Electronics,0.19,0,4,5,1,6,TRUE,Air,1768,Honeycomb Paper,1.28,0.84
9212,26-08-2025,Laptop,Electronics,1.81,0.21,27,19,2,7,TRUE,Air,2537,Honeycomb Paper,2.12,11.48
9213,18-11-2025,Perfume Bottle,Beauty,0.34,0.05,10,5,5,10,TRUE,Air,1583,Mushroom Pkg (Mycelium),2.14,1.346
9214,09-06-2025,Ceramic Vase,Home Decor,1.3,1.34,16,14,30,10,FALSE,Air,2647,Mushroom Pkg (Mycelium),2.54,8.867
9215,12-12-2025,Glass Table,Furniture,15.18,6.72,105,64,5,10,FALSE,Road,1963,Mushroom Pkg (Mycelium),8.07,14.899
9216,16-02-2025,Sneakers,Clothing,1.08,1.5,32,18,13,5,FALSE,Road,525,Kraft Paper Mailer,1.6,0.394
9217,22-07-2025,Smart Watch,Electronics,0.15,0,4,5,1,6,TRUE,Air,2562,Honeycomb Paper,1.26,0.961
9218,20-01-2025,Shampoo,Beauty,0.64,0.2,20,7,7,3,TRUE,Air,2500,PLA Bioplastic,0.86,4
9219,02-03-2025,Smart Watch,Electronics,0.1,0.01,5,5,1,5,TRUE,Air,1974,Honeycomb Paper,1.04,0.494
9220,19-08-2025,55-Inch TV,Electronics,22.8,7.17,128,70,4,9,TRUE,Road,775,Mushroom Pkg (Mycelium),10.92,8.835
9221,04-04-2025,55-Inch TV,Electronics,18.03,6.66,130,64,4,10,TRUE,Road,1252,Mushroom Pkg (Mycelium),9.21,11.287
9222,15-08-2025,Laptop,Electronics,2.49,0.13,32,21,1,7,TRUE,Air,2794,Honeycomb Paper,2.4,17.393
9223,17-05-2025,Sneakers,Clothing,0.9,1.38,32,18,12,3,FALSE,Air,1004,Kraft Paper Mailer,1.15,3.464
9224,19-01-2025,Shampoo,Beauty,0.82,0.2,20,7,7,3,TRUE,Road,419,PLA Bioplastic,0.93,0.172
9225,31-05-2025,55-Inch TV,Electronics,23,8.23,121,68,5,9,TRUE,Road,1270,Mushroom Pkg (Mycelium),11,14.605
9226,31-03-2025,T-Shirt,Clothing,0.2,0.2,24,21,2,1,FALSE,Air,1465,Kraft Paper Mailer,0.28,0.732
9227,17-05-2025,Smart Watch,Electronics,0.17,0,5,4,1,5,TRUE,Air,2728,Honeycomb Paper,1.07,1.159
9228,24-03-2025,Glass Table,Furniture,17.05,6.78,106,64,5,9,FALSE,Road,702,Mushroom Pkg (Mycelium),8.62,5.985
9229,22-11-2025,55-Inch TV,Electronics,24.49,7.37,110,67,5,9,TRUE,Road,752,Mushroom Pkg (Mycelium),11.6,9.208
9230,30-08-2025,Smart Watch,Electronics,0.15,0.01,5,5,1,6,TRUE,Air,1574,Honeycomb Paper,1.26,0.59
9231,19-11-2025,Glass Table,Furniture,15.92,5.72,104,55,5,10,FALSE,Road,2847,Honeycomb Paper,8.37,22.662
9232,22-05-2025,Sneakers,Clothing,0.88,0.97,27,18,10,4,FALSE,Air,1495,Kraft Paper Mailer,1.19,3.625
9233,17-05-2025,Smartphone,Electronics,0.31,0,16,6,0,7,TRUE,Road,390,Honeycomb Paper,1.52,0.06
9234,08-11-2025,Smart Watch,Electronics,0.12,0,4,5,1,4,TRUE,Road,665,Corrugated Cardboard,0.85,0.04
9235,24-05-2025,55-Inch TV,Electronics,18.25,6.99,111,63,5,9,TRUE,Road,2161,Mushroom Pkg (Mycelium),9.1,19.719
9236,22-03-2025,Glass Table,Furniture,13.05,4.46,93,60,4,9,FALSE,Road,1859,Mushroom Pkg (Mycelium),7.02,12.13
9237,24-09-2025,Laptop,Electronics,1.86,0.11,30,19,1,8,TRUE,Road,272,Mushroom Pkg (Mycelium),2.34,0.253
9238,02-11-2025,Smartphone,Electronics,0.26,0.02,15,7,1,8,TRUE,Air,1723,Mushroom Pkg (Mycelium),1.7,1.12
9239,22-07-2025,Perfume Bottle,Beauty,0.28,0.04,9,5,5,8,TRUE,Air,1006,Mushroom Pkg (Mycelium),1.71,0.704
9240,01-09-2025,Sneakers,Clothing,1.07,1.51,30,21,12,4,FALSE,Air,1390,Kraft Paper Mailer,1.4,5.247
9241,30-04-2025,Glass Table,Furniture,16.1,4,91,55,4,10,FALSE,Road,2404,Mushroom Pkg (Mycelium),8.44,19.352
9242,04-07-2025,Perfume Bottle,Beauty,0.3,0.05,10,5,5,9,TRUE,Air,915,Mushroom Pkg (Mycelium),1.92,0.686
9243,27-01-2025,Perfume Bottle,Beauty,0.39,0.04,10,5,4,10,TRUE,Road,183,Mushroom Pkg (Mycelium),2.16,0.036
9244,02-06-2025,Smartphone,Electronics,0.31,0,14,6,0,8,TRUE,Road,65,Mushroom Pkg (Mycelium),1.72,0.01
9245,16-03-2025,Winter Jacket,Clothing,1.93,3.74,48,39,10,2,TRUE,Road,485,Kraft Paper Mailer,1.9,0.907
9246,26-11-2025,Laptop,Electronics,1.86,0.25,31,20,2,8,TRUE,Air,2351,Mushroom Pkg (Mycelium),2.34,10.932
9247,08-08-2025,Laptop,Electronics,2.41,0.1,27,19,1,8,TRUE,Air,2612,Mushroom Pkg (Mycelium),2.56,15.737
9248,24-08-2025,Perfume Bottle,Beauty,0.29,0.04,9,4,5,9,TRUE,Air,1781,Mushroom Pkg (Mycelium),1.92,1.291
9249,25-04-2025,Laptop,Electronics,2.43,0.25,31,20,2,9,TRUE,Air,2363,Mushroom Pkg (Mycelium),2.77,14.355
9250,07-04-2025,Office Chair,Furniture,11.86,36.48,65,61,46,4,FALSE,Road,1046,Wood Crate,15.39,19.079
9251,12-11-2025,Sneakers,Clothing,0.9,1.36,27,21,12,4,FALSE,Air,2869,Kraft Paper Mailer,1.34,9.755
9252,27-09-2025,Shampoo,Beauty,0.89,0.2,18,7,8,4,TRUE,Air,1847,PLA Bioplastic,1.16,4.11
9253,06-04-2025,Laptop,Electronics,1.91,0.24,32,19,2,8,TRUE,Air,1277,Mushroom Pkg (Mycelium),2.36,6.098
9254,04-10-2025,Winter Jacket,Clothing,1.4,3.3,47,39,9,2,TRUE,Air,1196,Cornstarch Foam,1.72,9.867
9255,19-08-2025,Perfume Bottle,Beauty,0.43,0.04,10,4,5,8,TRUE,Air,2963,Mushroom Pkg (Mycelium),1.77,3.185
9256,26-06-2025,Sneakers,Clothing,0.99,1.48,32,21,11,3,FALSE,Air,1477,Kraft Paper Mailer,1.19,5.465
9257,04-04-2025,Perfume Bottle,Beauty,0.47,0.04,10,5,4,9,TRUE,Road,222,Mushroom Pkg (Mycelium),1.99,0.052
9258,07-09-2025,Laptop,Electronics,1.89,0.24,29,21,2,9,TRUE,Air,1666,Mushroom Pkg (Mycelium),2.56,7.872
9259,23-08-2025,Laptop,Electronics,1.97,0.1,27,18,1,9,TRUE,Air,1630,Mushroom Pkg (Mycelium),2.59,8.028
9260,28-05-2025,Glass Table,Furniture,19.13,4.58,106,54,4,10,FALSE,Road,791,Mushroom Pkg (Mycelium),9.65,7.566
9261,13-11-2025,Sofa (Sectional),Furniture,74.37,279.39,193,94,77,8,FALSE,Road,280,Wood Crate,113.36,39.115
9262,12-10-2025,55-Inch TV,Electronics,21.6,6.14,120,64,4,10,TRUE,Road,1744,Mushroom Pkg (Mycelium),10.64,18.835
9263,01-10-2025,Laptop,Electronics,2.41,0.26,31,21,2,8,TRUE,Road,130,Mushroom Pkg (Mycelium),2.56,0.157
9264,05-07-2025,T-Shirt,Clothing,0.23,0.2,25,20,2,1,FALSE,Road,444,Kraft Paper Mailer,0.29,0.051
9265,30-10-2025,Laptop,Electronics,1.6,0.25,30,21,2,7,TRUE,Air,2068,Honeycomb Paper,2.04,8.272
9266,16-08-2025,Winter Jacket,Clothing,1.01,3.4,51,37,9,4,TRUE,Air,2188,Kraft Paper Mailer,2.16,18.598
9267,31-07-2025,Perfume Bottle,Beauty,0.45,0.03,10,4,4,8,TRUE,Air,2253,Mushroom Pkg (Mycelium),1.78,2.535
9268,12-05-2025,Winter Jacket,Clothing,1.48,3.46,48,40,9,3,TRUE,Air,1877,Kraft Paper Mailer,1.98,16.236
9269,08-11-2025,Sofa (Sectional),Furniture,69.14,286.96,194,86,86,5,FALSE,Road,2991,Wood Crate,115.78,429.149
9270,11-03-2025,Winter Jacket,Clothing,1.76,4.03,53,38,10,4,TRUE,Air,2653,Kraft Paper Mailer,2.41,26.729
9271,03-05-2025,Ceramic Vase,Home Decor,2.7,1.44,15,15,32,10,FALSE,Air,1035,Mushroom Pkg (Mycelium),3.08,6.986
9272,19-10-2025,55-Inch TV,Electronics,21.13,8.38,131,64,5,9,TRUE,Road,2858,Mushroom Pkg (Mycelium),10.25,30.195
9273,21-05-2025,Laptop,Electronics,1.88,0.24,29,21,2,9,TRUE,Air,1783,Mushroom Pkg (Mycelium),2.55,8.38
9274,22-09-2025,Winter Jacket,Clothing,1.14,3.46,52,37,9,3,TRUE,Air,2292,Kraft Paper Mailer,1.98,19.826
9275,08-09-2025,Laptop,Electronics,1.57,0.11,31,18,1,8,TRUE,Air,1884,Mushroom Pkg (Mycelium),2.23,7.395
9276,25-01-2025,Laptop,Electronics,2.44,0.24,32,19,2,9,TRUE,Air,1504,Mushroom Pkg (Mycelium),2.78,9.174
9277,23-12-2025,Shampoo,Beauty,0.54,0.24,19,8,8,4,TRUE,Air,2760,PLA Bioplastic,1.02,3.726
9278,04-02-2025,T-Shirt,Clothing,0.3,0.08,22,19,1,1,FALSE,Air,2317,Kraft Paper Mailer,0.32,1.738
9279,28-02-2025,T-Shirt,Clothing,0.27,0.09,23,20,1,2,FALSE,Air,2968,Kraft Paper Mailer,0.51,2.003
9280,26-06-2025,55-Inch TV,Electronics,24.05,9.35,123,76,5,10,TRUE,Road,2093,Mushroom Pkg (Mycelium),11.62,25.168
9281,14-12-2025,55-Inch TV,Electronics,16.38,7.56,108,70,5,10,TRUE,Road,1887,Mushroom Pkg (Mycelium),8.55,15.455
9282,01-07-2025,Smart Watch,Electronics,0.16,0,4,4,0,4,TRUE,Air,2850,Wood Crate,0.86,1.14
9283,28-05-2025,Office Chair,Furniture,10.11,32.66,54,63,48,4,FALSE,Road,2401,Wood Crate,13.86,39.208
9284,09-02-2025,55-Inch TV,Electronics,18.76,5.8,115,63,4,10,TRUE,Road,1651,Mushroom Pkg (Mycelium),9.5,15.486
9285,22-03-2025,Winter Jacket,Clothing,1.53,4.21,54,39,10,2,TRUE,Road,566,Kraft Paper Mailer,2.08,1.191
9286,27-02-2025,Smart Watch,Electronics,0.19,0,5,5,0,6,TRUE,Air,1799,Honeycomb Paper,1.28,0.855
9287,16-03-2025,Office Chair,Furniture,10.66,32.46,63,56,46,5,FALSE,Road,963,Wood Crate,13.98,15.629
9288,12-08-2025,Sneakers,Clothing,1.07,1.41,31,19,12,4,FALSE,Road,633,Kraft Paper Mailer,1.36,0.446
9289,12-10-2025,Sofa (Sectional),Furniture,60.89,345.61,214,95,85,6,FALSE,Road,1215,Wood Crate,139.44,209.958
9290,14-05-2025,Sneakers,Clothing,1.2,1.23,31,18,11,5,FALSE,Road,540,Kraft Paper Mailer,1.49,0.332
9291,12-12-2025,Winter Jacket,Clothing,1.59,3.3,47,39,9,2,TRUE,Air,882,Kraft Paper Mailer,1.72,7.277
9292,15-02-2025,Laptop,Electronics,1.95,0.11,31,18,1,7,TRUE,Road,528,Honeycomb Paper,2.18,0.515
9293,14-08-2025,Sneakers,Clothing,0.85,1.32,29,19,12,4,FALSE,Road,352,Kraft Paper Mailer,1.33,0.232
9294,09-04-2025,55-Inch TV,Electronics,23.03,5.54,110,63,4,9,TRUE,Road,505,Mushroom Pkg (Mycelium),11.01,5.815
9295,20-12-2025,T-Shirt,Clothing,0.19,0.21,27,19,2,1,FALSE,Road,558,Kraft Paper Mailer,0.28,0.059
9296,10-04-2025,Smart Watch,Electronics,0.14,0,5,5,0,5,TRUE,Air,2528,Honeycomb Paper,1.06,0.885
9297,19-01-2025,Sneakers,Clothing,0.9,1.51,30,21,12,4,FALSE,Air,1226,Kraft Paper Mailer,1.4,4.628
9298,15-07-2025,Perfume Bottle,Beauty,0.32,0.05,10,5,5,8,TRUE,Air,1973,Mushroom Pkg (Mycelium),1.73,1.578
9299,23-08-2025,Smartphone,Electronics,0.33,0,15,7,0,6,TRUE,Road,794,Honeycomb Paper,1.33,0.131
9300,12-10-2025,Ceramic Vase,Home Decor,2.35,1.22,14,14,31,10,FALSE,Air,2388,Mushroom Pkg (Mycelium),2.94,14.03
9301,27-04-2025,Smart Watch,Electronics,0.1,0,5,4,1,6,TRUE,Air,2950,Cornstarch Foam,1.24,0.737
9302,13-04-2025,Perfume Bottle,Beauty,0.26,0.04,9,5,5,8,TRUE,Air,2970,Mushroom Pkg (Mycelium),1.7,1.931
9303,26-10-2025,Perfume Bottle,Beauty,0.45,0.03,10,4,4,8,TRUE,Road,382,Mushroom Pkg (Mycelium),1.78,0.086
9304,13-11-2025,Shampoo,Beauty,0.66,0.24,19,8,8,4,TRUE,Road,379,PLA Bioplastic,1.06,0.125
9305,01-05-2025,T-Shirt,Clothing,0.17,0.1,24,21,1,2,FALSE,Air,2407,Kraft Paper Mailer,0.47,1.023
