product_id,category,weight_kg,fragility,shipping_mode,product_name,industry_type,cost_sensitivity,environmental_priority
7541,Electronics,24.27,5,Road,Product_7541,Electronics,3,3
7542,Electronics,21.97,5,Road,Product_7542,Electronics,3,3
7543,Clothing,0.91,4,Air,Product_7543,Clothing,3,3
7544,Electronics,0.13,5,Air,Product_7544,Electronics,3,3
7545,Beauty,0.49,5,Air,Product_7545,Beauty,3,3
7546,Clothing,1.01,4,Air,Product_7546,Clothing,3,3
7547,Furniture,41.02,5,Road,Product_7547,Furniture,3,3
7548,Clothing,1.16,3,Road,Product_7548,Clothing,3,3
7549,Electronics,0.11,5,Air,Product_7549,Electronics,3,3
7550,Clothing,1.41,4,Air,Product_7550,Clothing,3,3
7551,Clothing,1.48,3,Road,Product_7551,Clothing,3,3
7552,Electronics,0.17,4,Air,Product_7552,Electronics,3,3
7553,Electronics,0.29,5,Air,Product_7553,Electronics,3,3
7554,Electronics,0.16,5,Road,Product_7554,Electronics,3,3
7555,Beauty,0.32,5,Road,Product_7555,Beauty,3,3
7556,Furniture,18.06,5,Road,Product_7556,Furniture,3,3
7557,Furniture,12.39,5,Road,Product_7557,Furniture,3,3
7558,Home Decor,1.5,5,Road,Product_7558,Home Decor,3,3
7559,Electronics,0.18,4,Road,Product_7559,Electronics,3,3
7560,Electronics,0.13,5,Air,Product_7560,Electronics,3,3
7561,Electronics,0.39,5,Road,Product_7561,Electronics,3,3
7562,Furniture,62.25,5,Road,Product_7562,Furniture,3,3
7563,Beauty,0.41,5,Air,Product_7563,Beauty,3,3
7564,Electronics,2.41,5,Air,Product_7564,Electronics,3,3
7565,Home Decor,1.97,5,Air,Product_7565,Home Decor,3,3
7566,Electronics,23.51,5,Road,Product_7566,Electronics,3,3
7567,Furniture,52.99,5,Road,Product_7567,Furniture,3,3
7568,Furniture,12.06,5,Road,Product_7568,Furniture,3,3
7569,Furniture,15.97,5,Road,Product_7569,Furniture,3,3
7570,Electronics,0.36,5,Road,Product_7570,Electronics,3,3
7571,Clothing,1.13,5,Air,Product_7571,Clothing,3,3
7572,Furniture,17.35,5,Road,Product_7572,Furniture,3,3
7573,Electronics,0.17,5,Air,Product_7573,Electronics,3,3
7574,Furniture,18.76,5,Road,Product_7574,Furniture,3,3
7575,Clothing,0.97,5,Air,Product_7575,Clothing,3,3
7576,Home Decor,1.51,5,Air,Product_7576,Home Decor,3,3
7577,Electronics,0.11,5,Road,Product_7577,Electronics,3,3
7578,Furniture,10.68,5,Road,Product_7578,Furniture,3,3
7579,Home Decor,1.17,5,Air,Product_7579,Home Decor,3,3
7580,Electronics,2.31,5,Air,Product_7580,Electronics,3,3
7581,Electronics,16.9,5,Road,Product_7581,Electronics,3,3
7582,Furniture,12.81,5,Road,Product_7582,Furniture,3,3
7583,Electronics,18.55,5,Road,Product_7583,Electronics,3,3
7584,Beauty,0.7,3,Road,Product_7584,Beauty,3,3
7585,Furniture,46.77,5,Road,Product_7585,Furniture,3,3
7586,Clothing,1.66,4,Air,Product_7586,Clothing,3,3
7587,Electronics,24.62,5,Road,Product_7587,Electronics,3,3
7588,Electronics,0.13,5,Air,Product_7588,Electronics,3,3
7589,Clothing,0.25,2,Air,Product_7589,Clothing,3,3
7590,Clothing,0.91,3,Air,Product_7590,Clothing,3,3
7591,Electronics,0.15,5,Air,Product_7591,Electronics,3,3
7592,Electronics,22.85,5,Road,Product_7592,Electronics,3,3
7593,Electronics,1.55,5,Air,Product_7593,Electronics,3,3
7594,Electronics,0.39,5,Air,Product_7594,Electronics,3,3
7595,Electronics,20.58,5,Road,Product_7595,Electronics,3,3
7596,Electronics,1.76,5,Air,Product_7596,Electronics,3,3
7597,Beauty,0.59,3,Air,Product_7597,Beauty,3,3
7598,Clothing,1.05,4,Air,Product_7598,Clothing,3,3
7599,Furniture,14.33,5,Road,Product_7599,Furniture,3,3
7600,Clothing,1.07,3,Air,Product_7600,Clothing,3,3
7601,Home Decor,1.36,5,Air,Product_7601,Home Decor,3,3
7602,Beauty,0.46,5,Air,Product_7602,Beauty,3,3
7603,Home Decor,1.26,5,Air,Product_7603,Home Decor,3,3
7604,Furniture,13.31,5,Road,Product_7604,Furniture,3,3
7605,Furniture,13.27,5,Road,Product_7605,Furniture,3,3
7606,Electronics,0.19,5,Air,Product_7606,Electronics,3,3
7607,Clothing,0.94,5,Air,Product_7607,Clothing,3,3
7608,Clothing,1.35,3,Air,Product_7608,Clothing,3,3
7609,Electronics,2.07,5,Road,Product_7609,Electronics,3,3
7610,Electronics,1.52,5,Road,Product_7610,Electronics,3,3
7611,Furniture,49.78,5,Road,Product_7611,Furniture,3,3
7612,Electronics,0.38,5,Air,Product_7612,Electronics,3,3
7613,Clothing,0.95,4,Air,Product_7613,Clothing,3,3
7614,Electronics,0.18,5,Air,Product_7614,Electronics,3,3
7615,Electronics,16.74,5,Road,Product_7615,Electronics,3,3
7616,Furniture,14.21,5,Road,Product_7616,Furniture,3,3
7617,Furniture,13.58,5,Road,Product_7617,Furniture,3,3
7618,Electronics,0.16,5,Air,Product_7618,Electronics,3,3
7619,Clothing,1.14,5,Air,Product_7619,Clothing,3,3
7620,Beauty,0.29,5,Air,Product_7620,Beauty,3,3
7621,Furniture,16.32,5,Road,Product_7621,Furniture,3,3
7622,Home Decor,1.59,5,Air,Product_7622,Home Decor,3,3
7623,Clothing,1.51,4,Air,Product_7623,Clothing,3,3
7624,Electronics,23.16,5,Road,Product_7624,Electronics,3,3
7625,Furniture,15.75,5,Road,Product_7625,Furniture,3,3
7626,Clothing,1.14,4,Air,Product_7626,Clothing,3,3
7627,Home Decor,2.86,5,Road,Product_7627,Home Decor,3,3
7628,Furniture,14.13,5,Road,Product_7628,Furniture,3,3
7629,Furniture,14.63,5,Road,Product_7629,Furniture,3,3
7630,Clothing,1.31,4,Air,Product_7630,Clothing,3,3
7631,Electronics,2.14,5,Air,Product_7631,Electronics,3,3
7632,Furniture,14.04,5,Road,Product_7632,Furniture,3,3
7633,Furniture,10.15,4,Road,Product_7633,Furniture,3,3
7634,Beauty,0.99,3,Air,Product_7634,Beauty,3,3
7635,Furniture,73.16,5,Road,Product_7635,Furniture,3,3
7636,Furniture,48.94,5,Road,Product_7636,Furniture,3,3
7637,Beauty,0.28,5,Road,Product_7637,Beauty,3,3
7638,Home Decor,1.14,5,Air,Product_7638,Home Decor,3,3
7639,Electronics,15.13,5,Road,Product_7639,Electronics,3,3
7640,Clothing,1.94,3,Air,Product_7640,Clothing,3,3
7641,Furniture,15.73,5,Road,Product_7641,Furniture,3,3
7642,Home Decor,2.68,5,Air,Product_7642,Home Decor,3,3
7643,Beauty,0.59,3,Air,Product_7643,Beauty,3,3
7644,Clothing,1.01,5,Air,Product_7644,Clothing,3,3
7645,Clothing,0.29,1,Air,Product_7645,Clothing,3,3
7646,Electronics,2.01,5,Air,Product_7646,Electronics,3,3
7647,Clothing,1.65,4,Road,Product_7647,Clothing,3,3
7648,Clothing,0.16,2,Road,Product_7648,Clothing,3,3
7649,Clothing,1.15,3,Air,Product_7649,Clothing,3,3
7650,Electronics,1.87,5,Air,Product_7650,Electronics,3,3
7651,Clothing,1.07,3,Air,Product_7651,Clothing,3,3
7652,Furniture,14.1,5,Road,Product_7652,Furniture,3,3
7653,Beauty,0.72,4,Air,Product_7653,Beauty,3,3
7654,Electronics,0.14,5,Air,Product_7654,Electronics,3,3
7655,Clothing,0.91,5,Air,Product_7655,Clothing,3,3
7656,Electronics,2.4,5,Air,Product_7656,Electronics,3,3
7657,Clothing,1.31,3,Air,Product_7657,Clothing,3,3
7658,Beauty,0.5,5,Air,Product_7658,Beauty,3,3
7659,Beauty,0.21,5,Air,Product_7659,Beauty,3,3
7660,Clothing,1.31,2,Air,Product_7660,Clothing,3,3
7661,Beauty,0.47,5,Air,Product_7661,Beauty,3,3
7662,Beauty,0.26,5,Air,Product_7662,Beauty,3,3
7663,Clothing,1.23,4,Air,Product_7663,Clothing,3,3
7664,Furniture,16.52,5,Road,Product_7664,Furniture,3,3
7665,Furniture,17.24,5,Road,Product_7665,Furniture,3,3
7666,Beauty,0.23,5,Air,Product_7666,Beauty,3,3
7667,Electronics,23.97,5,Road,Product_7667,Electronics,3,3
7668,Beauty,0.31,5,Air,Product_7668,Beauty,3,3
7669,Furniture,43.34,5,Road,Product_7669,Furniture,3,3
7670,Furniture,11.71,4,Road,Product_7670,Furniture,3,3
7671,Beauty,0.36,5,Air,Product_7671,Beauty,3,3
7672,Clothing,1.48,2,Road,Product_7672,Clothing,3,3
7673,Beauty,0.26,5,Road,Product_7673,Beauty,3,3
7674,Electronics,2.37,5,Air,Product_7674,Electronics,3,3
7675,Furniture,68.37,5,Road,Product_7675,Furniture,3,3
7676,Beauty,0.97,5,Air,Product_7676,Beauty,3,3
7677,Furniture,12.76,5,Road,Product_7677,Furniture,3,3
7678,Clothing,0.2,1,Air,Product_7678,Clothing,3,3
7679,Clothing,1.83,3,Road,Product_7679,Clothing,3,3
7680,Clothing,0.83,5,Air,Product_7680,Clothing,3,3
7681,Electronics,2.07,5,Road,Product_7681,Electronics,3,3
7682,Electronics,22.02,5,Road,Product_7682,Electronics,3,3
7683,Electronics,0.17,5,Air,Product_7683,Electronics,3,3
7684,Clothing,0.19,1,Air,Product_7684,Clothing,3,3
7685,Clothing,1.03,4,Air,Product_7685,Clothing,3,3
7686,Electronics,24.24,5,Road,Product_7686,Electronics,3,3
7687,Beauty,0.59,3,Air,Product_7687,Beauty,3,3
7688,Electronics,0.15,5,Road,Product_7688,Electronics,3,3
7689,Electronics,0.4,5,Air,Product_7689,Electronics,3,3
7690,Furniture,12.62,5,Road,Product_7690,Furniture,3,3
7691,Clothing,0.17,1,Air,Product_7691,Clothing,3,3
7692,Electronics,2.23,5,Air,Product_7692,Electronics,3,3
7693,Electronics,0.11,5,Air,Product_7693,Electronics,3,3
7694,Furniture,67.4,5,Road,Product_7694,Furniture,3,3
7695,Clothing,0.24,1,Air,Product_7695,Clothing,3,3
7696,Electronics,15.54,5,Road,Product_7696,Electronics,3,3
7697,Clothing,1.1,4,Road,Product_7697,Clothing,3,3
7698,Electronics,19.07,5,Road,Product_7698,Electronics,3,3
7699,Beauty,0.42,5,Air,Product_7699,Beauty,3,3
7700,Clothing,1.1,2,Air,Product_7700,Clothing,3,3
7701,Clothing,1.05,4,Air,Product_7701,Clothing,3,3
7702,Furniture,48.19,5,Road,Product_7702,Furniture,3,3
7703,Electronics,2.41,5,Road,Product_7703,Electronics,3,3
7704,Furniture,56.57,5,Road,Product_7704,Furniture,3,3
7705,Furniture,63.94,5,Road,Product_7705,Furniture,3,3
7706,Electronics,16.01,5,Road,Product_7706,Electronics,3,3
7707,Clothing,0.28,1,Road,Product_7707,Clothing,3,3
7708,Electronics,20.36,5,Road,Product_7708,Electronics,3,3
7709,Home Decor,2.39,5,Air,Product_7709,Home Decor,3,3
7710,Electronics,2.03,5,Road,Product_7710,Electronics,3,3
7711,Home Decor,1.89,5,Air,Product_7711,Home Decor,3,3
7712,Home Decor,2.8,5,Air,Product_7712,Home Decor,3,3
7713,Electronics,2.2,5,Air,Product_7713,Electronics,3,3
7714,Furniture,12.03,5,Road,Product_7714,Furniture,3,3
7715,Beauty,0.54,3,Air,Product_7715,Beauty,3,3
7716,Electronics,1.72,5,Air,Product_7716,Electronics,3,3
7717,Furniture,14.27,4,Road,Product_7717,Furniture,3,3
7718,Furniture,11.88,5,Road,Product_7718,Furniture,3,3
7719,Furniture,16.57,5,Road,Product_7719,Furniture,3,3
7720,Clothing,1.31,3,Road,Product_7720,Clothing,3,3
7721,Electronics,0.24,5,Air,Product_7721,Electronics,3,3
7722,Furniture,59.85,5,Road,Product_7722,Furniture,3,3
7723,Beauty,0.44,5,Road,Product_7723,Beauty,3,3
7724,Electronics,2.44,5,Air,Product_7724,Electronics,3,3
7725,Beauty,0.81,3,Air,Product_7725,Beauty,3,3
7726,Furniture,15.61,5,Road,Product_7726,Furniture,3,3
7727,Electronics,2.41,5,Air,Product_7727,Electronics,3,3
7728,Clothing,1.39,3,Air,Product_7728,Clothing,3,3
7729,Beauty,0.52,4,Air,Product_7729,Beauty,3,3
7730,Furniture,55.71,5,Road,Product_7730,Furniture,3,3
7731,Electronics,0.19,5,Air,Product_7731,Electronics,3,3
7732,Electronics,18.37,5,Road,Product_7732,Electronics,3,3
7733,Beauty,0.25,5,Air,Product_7733,Beauty,3,3
7734,Beauty,0.81,4,Air,Product_7734,Beauty,3,3
7735,Electronics,0.16,5,Road,Product_7735,Electronics,3,3
7736,Beauty,0.51,3,Air,Product_7736,Beauty,3,3
7737,Electronics,2.4,5,Air,Product_7737,Electronics,3,3
7738,Clothing,1.01,2,Air,Product_7738,Clothing,3,3
7739,Furniture,19.68,5,Road,Product_7739,Furniture,3,3
7740,Furniture,14.56,5,Road,Product_7740,Furniture,3,3
7741,Electronics,0.14,5,Road,Product_7741,Electronics,3,3
7742,Electronics,0.32,5,Air,Product_7742,Electronics,3,3
7743,Clothing,1.71,2,Air,Product_7743,Clothing,3,3
7744,Electronics,2.08,5,Air,Product_7744,Electronics,3,3
7745,Electronics,0.21,5,Air,Product_7745,Electronics,3,3
7746,Electronics,1.51,5,Air,Product_7746,Electronics,3,3
7747,Beauty,0.5,5,Air,Product_7747,Beauty,3,3
7748,Furniture,18.08,5,Road,Product_7748,Furniture,3,3
7749,Clothing,1.12,5,Air,Product_7749,Clothing,3,3
7750,Electronics,0.17,4,Air,Product_7750,Electronics,3,3
7751,Electronics,21.4,5,Road,Product_7751,Electronics,3,3
7752,Beauty,0.68,5,Road,Product_7752,Beauty,3,3
7753,Beauty,0.64,3,Air,Product_7753,Beauty,3,3
7754,Clothing,0.27,1,Air,Product_7754,Clothing,3,3
7755,Furniture,14.8,5,Road,Product_7755,Furniture,3,3
7756,Electronics,2.38,5,Air,Product_7756,Electronics,3,3
7757,Electronics,1.65,5,Air,Product_7757,Electronics,3,3
7758,Electronics,0.14,5,Air,Product_7758,Electronics,3,3
7759,Beauty,0.31,5,Air,Product_7759,Beauty,3,3
7760,Clothing,0.18,2,Air,Product_7760,Clothing,3,3
7761,Clothing,1.3,4,Air,Product_7761,Clothing,3,3
7762,Beauty,0.3,5,Air,Product_7762,Beauty,3,3
7763,Electronics,23.6,5,Road,Product_7763,Electronics,3,3
7764,Clothing,1.6,4,Air,Product_7764,Clothing,3,3
7765,Furniture,11.68,4,Road,Product_7765,Furniture,3,3
7766,Electronics,2.17,5,Air,Product_7766,Electronics,3,3
7767,Beauty,0.65,4,Air,Product_7767,Beauty,3,3
7768,Clothing,1.09,3,Air,Product_7768,Clothing,3,3
7769,Home Decor,1.42,5,Road,Product_7769,Home Decor,3,3
7770,Electronics,0.39,5,Air,Product_7770,Electronics,3,3
7771,Electronics,0.37,5,Air,Product_7771,Electronics,3,3
7772,Furniture,19.14,5,Road,Product_7772,Furniture,3,3
7773,Electronics,0.14,5,Air,Product_7773,Electronics,3,3
7774,Electronics,1.85,5,Road,Product_7774,Electronics,3,3
7775,Beauty,0.68,5,Air,Product_7775,Beauty,3,3
7776,Electronics,1.84,5,Air,Product_7776,Electronics,3,3
7777,Beauty,0.36,5,Air,Product_7777,Beauty,3,3
7778,Clothing,1.76,4,Road,Product_7778,Clothing,3,3
7779,Clothing,0.98,3,Air,Product_7779,Clothing,3,3
7780,Beauty,0.53,5,Air,Product_7780,Beauty,3,3
7781,Electronics,2.46,5,Air,Product_7781,Electronics,3,3
7782,Furniture,55.15,5,Road,Product_7782,Furniture,3,3
7783,Electronics,1.58,5,Air,Product_7783,Electronics,3,3
7784,Furniture,50.74,5,Road,Product_7784,Furniture,3,3
7785,Furniture,77.71,5,Road,Product_7785,Furniture,3,3
7786,Clothing,0.86,4,Road,Product_7786,Clothing,3,3
7787,Clothing,1.87,3,Air,Product_7787,Clothing,3,3
7788,Electronics,21.8,5,Road,Product_7788,Electronics,3,3
7789,Electronics,0.18,5,Air,Product_7789,Electronics,3,3
7790,Furniture,19.04,5,Road,Product_7790,Furniture,3,3
7791,Furniture,62.83,5,Road,Product_7791,Furniture,3,3
7792,Furniture,10.19,5,Road,Product_7792,Furniture,3,3
7793,Beauty,0.82,4,Air,Product_7793,Beauty,3,3
7794,Electronics,20.43,5,Road,Product_7794,Electronics,3,3
7795,Electronics,21.59,5,Road,Product_7795,Electronics,3,3
7796,Beauty,0.69,5,Air,Product_7796,Beauty,3,3
7797,Electronics,0.34,5,Road,Product_7797,Electronics,3,3
7798,Clothing,0.28,1,Air,Product_7798,Clothing,3,3
7799,Clothing,1.33,2,Air,Product_7799,Clothing,3,3
7800,Beauty,0.55,5,Air,Product_7800,Beauty,3,3
7801,Clothing,1.12,4,Air,Product_7801,Clothing,3,3
7802,Furniture,14.53,5,Road,Product_7802,Furniture,3,3
7803,Beauty,0.73,4,Air,Product_7803,Beauty,3,3
7804,Clothing,0.16,1,Air,Product_7804,Clothing,3,3
7805,Clothing,0.21,2,Air,Product_7805,Clothing,3,3
7806,Clothing,0.17,1,Air,Product_7806,Clothing,3,3
7807,Beauty,0.22,5,Road,Product_7807,Beauty,3,3
7808,Beauty,0.21,5,Air,Product_7808,Beauty,3,3
7809,Furniture,13.96,4,Road,Product_7809,Furniture,3,3
7810,Clothing,0.27,2,Air,Product_7810,Clothing,3,3
7811,Furniture,12.26,5,Road,Product_7811,Furniture,3,3
7812,Electronics,0.15,4,Air,Product_7812,Electronics,3,3
7813,Electronics,0.11,5,Air,Product_7813,Electronics,3,3
7814,Beauty,0.4,5,Air,Product_7814,Beauty,3,3
7815,Furniture,14.97,5,Road,Product_7815,Furniture,3,3
7816,Furniture,11.52,5,Road,Product_7816,Furniture,3,3
7817,Furniture,19.41,5,Road,Product_7817,Furniture,3,3
7818,Furniture,13.5,4,Road,Product_7818,Furniture,3,3
7819,Electronics,1.68,5,Air,Product_7819,Electronics,3,3
7820,Electronics,0.14,5,Air,Product_7820,Electronics,3,3
7821,Home Decor,1.51,5,Air,Product_7821,Home Decor,3,3
7822,Clothing,1.17,3,Road,Product_7822,Clothing,3,3
7823,Furniture,17.32,5,Road,Product_7823,Furniture,3,3
7824,Beauty,0.41,5,Air,Product_7824,Beauty,3,3
7825,Home Decor,2.64,5,Air,Product_7825,Home Decor,3,3
7826,Furniture,17.13,5,Road,Product_7826,Furniture,3,3
7827,Furniture,13.6,5,Road,Product_7827,Furniture,3,3
7828,Clothing,1.17,5,Air,Product_7828,Clothing,3,3
7829,Furniture,14.73,4,Road,Product_7829,Furniture,3,3
7830,Beauty,0.21,5,Air,Product_7830,Beauty,3,3
7831,Furniture,57.41,5,Road,Product_7831,Furniture,3,3
7832,Beauty,0.5,5,Air,Product_7832,Beauty,3,3
7833,Electronics,2.5,5,Air,Product_7833,Electronics,3,3
7834,Home Decor,2.44,5,Air,Product_7834,Home Decor,3,3
7835,Electronics,1.67,5,Air,Product_7835,Electronics,3,3
7836,Beauty,0.85,5,Air,Product_7836,Beauty,3,3
7837,Electronics,17.02,5,Road,Product_7837,Electronics,3,3
7838,Clothing,1.12,3,Air,Product_7838,Clothing,3,3
7839,Clothing,0.19,1,Air,Product_7839,Clothing,3,3
7840,Electronics,16.94,5,Road,Product_7840,Electronics,3,3
7841,Electronics,0.2,5,Air,Product_7841,Electronics,3,3
7842,Clothing,1.11,4,Air,Product_7842,Clothing,3,3
7843,Home Decor,2.67,5,Air,Product_7843,Home Decor,3,3
7844,Home Decor,1.2,5,Air,Product_7844,Home Decor,3,3
7845,Clothing,1.75,2,Air,Product_7845,Clothing,3,3
7846,Clothing,1.19,3,Air,Product_7846,Clothing,3,3
7847,Electronics,21.34,5,Road,Product_7847,Electronics,3,3
7848,Electronics,2.39,5,Air,Product_7848,Electronics,3,3
7849,Electronics,0.21,5,Air,Product_7849,Electronics,3,3
7850,Electronics,2.34,5,Air,Product_7850,Electronics,3,3
7851,Electronics,20.44,5,Road,Product_7851,Electronics,3,3
7852,Beauty,0.21,5,Road,Product_7852,Beauty,3,3
7853,Furniture,14.61,5,Road,Product_7853,Furniture,3,3
7854,Beauty,0.41,5,Air,Product_7854,Beauty,3,3
7855,Electronics,0.32,5,Air,Product_7855,Electronics,3,3
7856,Electronics,1.67,5,Air,Product_7856,Electronics,3,3
7857,Clothing,0.87,4,Air,Product_7857,Clothing,3,3
7858,Electronics,2.31,5,Road,Product_7858,Electronics,3,3
7859,Clothing,0.21,1,Air,Product_7859,Clothing,3,3
7860,Furniture,71.98,5,Road,Product_7860,Furniture,3,3
7861,Furniture,10.1,5,Road,Product_7861,Furniture,3,3
7862,Electronics,0.34,5,Air,Product_7862,Electronics,3,3
7863,Home Decor,2.87,5,Air,Product_7863,Home Decor,3,3
7864,Furniture,14.98,5,Road,Product_7864,Furniture,3,3
7865,Electronics,0.34,5,Road,Product_7865,Electronics,3,3
7866,Clothing,1.71,3,Air,Product_7866,Clothing,3,3
7867,Electronics,0.36,5,Air,Product_7867,Electronics,3,3
7868,Electronics,0.11,4,Air,Product_7868,Electronics,3,3
7869,Clothing,0.25,2,Road,Product_7869,Clothing,3,3
7870,Beauty,0.74,5,Air,Product_7870,Beauty,3,3
7871,Furniture,19.08,5,Road,Product_7871,Furniture,3,3
7872,Clothing,1.15,4,Road,Product_7872,Clothing,3,3
7873,Furniture,73.23,5,Road,Product_7873,Furniture,3,3
7874,Clothing,0.23,2,Road,Product_7874,Clothing,3,3
7875,Clothing,0.93,3,Road,Product_7875,Clothing,3,3
7876,Clothing,0.87,5,Air,Product_7876,Clothing,3,3
7877,Beauty,0.21,5,Air,Product_7877,Beauty,3,3
7878,Electronics,0.31,5,Air,Product_7878,Electronics,3,3
7879,Electronics,0.17,4,Air,Product_7879,Electronics,3,3
7880,Electronics,1.55,5,Air,Product_7880,Electronics,3,3
7881,Home Decor,1.43,5,Air,Product_7881,Home Decor,3,3
7882,Clothing,0.95,4,Road,Product_7882,Clothing,3,3
7883,Furniture,41.12,5,Road,Product_7883,Furniture,3,3
7884,Clothing,1.1,3,Air,Product_7884,Clothing,3,3
7885,Beauty,0.41,5,Air,Product_7885,Beauty,3,3
7886,Home Decor,2.13,5,Air,Product_7886,Home Decor,3,3
7887,Clothing,0.23,1,Road,Product_7887,Clothing,3,3
7888,Electronics,2.47,5,Road,Product_7888,Electronics,3,3
7889,Home Decor,1.66,5,Air,Product_7889,Home Decor,3,3
7890,Clothing,1.16,5,Air,Product_7890,Clothing,3,3
7891,Beauty,0.3,5,Air,Product_7891,Beauty,3,3
7892,Electronics,0.31,5,Air,Product_7892,Electronics,3,3
7893,Clothing,1.57,4,Air,Product_7893,Clothing,3,3
7894,Beauty,0.21,5,Road,Product_7894,Beauty,3,3
7895,Furniture,14.94,5,Road,Product_7895,Furniture,3,3
7896,Home Decor,1.4,5,Air,Product_7896,Home Decor,3,3
7897,Beauty,0.76,3,Air,Product_7897,Beauty,3,3
7898,Clothing,1.4,3,Air,Product_7898,Clothing,3,3
7899,Beauty,0.81,5,Air,Product_7899,Beauty,3,3
7900,Beauty,0.95,5,Road,Product_7900,Beauty,3,3
7901,Clothing,1.73,4,Air,Product_7901,Clothing,3,3
7902,Beauty,0.82,5,Road,Product_7902,Beauty,3,3
7903,Electronics,0.31,5,Air,Product_7903,Electronics,3,3
7904,Clothing,0.82,5,Air,Product_7904,Clothing,3,3
7905,Beauty,0.21,5,Air,Product_7905,Beauty,3,3
7906,Home Decor,1.09,5,Air,Product_7906,Home Decor,3,3
7907,Electronics,21.6,5,Road,Product_7907,Electronics,3,3
7908,Clothing,0.98,3,Air,Product_7908,Clothing,3,3
7909,Clothing,0.3,2,Air,Product_7909,Clothing,3,3
7910,Furniture,59.1,5,Road,Product_7910,Furniture,3,3
7911,Electronics,0.12,5,Air,Product_7911,Electronics,3,3
7912,Furniture,11.21,5,Road,Product_7912,Furniture,3,3
7913,Electronics,19.8,5,Road,Product_7913,Electronics,3,3
7914,Beauty,0.33,5,Air,Product_7914,Beauty,3,3
7915,Furniture,64.36,5,Road,Product_7915,Furniture,3,3
7916,Home Decor,2.92,5,Air,Product_7916,Home Decor,3,3
7917,Furniture,52.66,5,Road,Product_7917,Furniture,3,3
7918,Furniture,10.59,4,Road,Product_7918,Furniture,3,3
7919,Beauty,0.89,4,Road,Product_7919,Beauty,3,3
7920,Furniture,10.36,5,Road,Product_7920,Furniture,3,3
7921,Furniture,11.98,4,Road,Product_7921,Furniture,3,3
7922,Furniture,19.68,5,Road,Product_7922,Furniture,3,3
7923,Clothing,0.19,2,Air,Product_7923,Clothing,3,3
7924,Beauty,0.95,5,Air,Product_7924,Beauty,3,3
7925,Beauty,0.21,5,Air,Product_7925,Beauty,3,3
7926,Electronics,1.76,5,Air,Product_7926,Electronics,3,3
7927,Furniture,57.43,5,Road,Product_7927,Furniture,3,3
7928,Clothing,0.83,4,Air,Product_7928,Clothing,3,3
7929,Electronics,0.25,5,Air,Product_7929,Electronics,3,3
7930,Clothing,0.99,3,Air,Product_7930,Clothing,3,3
7931,Home Decor,1.69,5,Air,Product_7931,Home Decor,3,3
7932,Beauty,0.21,5,Air,Product_7932,Beauty,3,3
7933,Furniture,13.38,5,Road,Product_7933,Furniture,3,3
7934,Clothing,1.98,4,Road,Product_7934,Clothing,3,3
7935,Furniture,66.13,5,Road,Product_7935,Furniture,3,3
7936,Beauty,0.44,5,Air,Product_7936,Beauty,3,3
7937,Clothing,1.13,3,Air,Product_7937,Clothing,3,3
7938,Home Decor,1.46,5,Air,Product_7938,Home Decor,3,3
7939,Furniture,13.82,4,Road,Product_7939,Furniture,3,3
7940,Beauty,0.84,5,Air,Product_7940,Beauty,3,3
7941,Electronics,0.36,5,Road,Product_7941,Electronics,3,3
7942,Electronics,0.1,4,Air,Product_7942,Electronics,3,3
7943,Electronics,0.23,5,Air,Product_7943,Electronics,3,3
7944,Beauty,0.35,5,Air,Product_7944,Beauty,3,3
7945,Clothing,1.83,2,Air,Product_7945,Clothing,3,3
7946,Electronics,2.46,5,Air,Product_7946,Electronics,3,3
7947,Home Decor,2.03,5,Air,Product_7947,Home Decor,3,3
