material_id,material_type,tensile_strength_mpa,weight_capacity_kg,density_g_cm3,biodegradability_score,biodegradation_time_days,co2_emission_score,recyclability_percentage,production_cost_per_kg
4029,Paper-based Composite,72.11,40.05,1.14,90.37,934.69,89.92,88.41,264.25
4030,Hemp Fiber Composite,38.69,47.31,0.95,98.5,761.15,95.53,57.88,627.16
4031,Coconut Coir Composite,66.21,52.61,1.08,55.13,292.32,68.47,62.65,632.63
4032,Jute Fiber Composite,30.74,58.43,1.15,80.61,108.39,95.96,89.32,811.52
4033,Alginate,13.97,64.81,1.38,84.86,483.46,72.64,37.97,577.9
4034,Hemp Fiber Composite,94.65,30.85,1.07,99.33,902.12,83.24,72.43,438.45
4035,Coconut Coir Composite,20.61,24.88,1.01,97.27,498.52,73.63,71.32,437.6
4036,Jute Fiber Composite,94.28,91.57,0.91,86.34,669.67,73.79,60.91,333.87
4037,Nano-cellulose Composite,93.3,77.15,1.13,77.28,323.89,79.24,88.42,901.02
4038,Polybutylene Fumarate (PBF),77.06,67.31,1.01,60.17,573.71,70.5,96.12,822.57
4039,Gelatin,65.16,87.4,1.22,70.75,975.5,90.51,63.64,779.25
4040,Cellulose Acetate,57.93,107.8,1.18,80.29,571.04,83.22,63.02,731.02
4041,Maleic Anhydride Grafted (MAG) Polymers,83.46,65.57,1.18,86.95,992.73,85.79,66.14,567.54
4042,Mycelium-based Material,32.4,88.11,1.13,82.68,794.89,64.78,81.17,968.72
4043,Alginate,48.18,121.1,1.25,86.42,746.72,98.61,77.43,1122.02
4044,Polyhydroxyvalerate (PHV),61.61,109.07,1.21,72.88,976.23,84.44,47.15,639.99
4045,Nano-cellulose Composite,43.18,65.39,1.29,87.06,253.19,63.23,36.34,609.09
4046,PHA (Polyhydroxyalkanoates),44.63,88.49,1.26,59.33,938.01,88.57,96.55,362.73
4047,Gelatin,36.02,39.11,0.96,60.22,263.81,62.16,49.75,870.71
4048,Polybutylene Succinate (PBS),56.73,79.6,1.39,60.23,894.17,57.1,75.42,758.09
4049,Paper-based Composite,82.08,124.03,1.01,94.82,343.43,78.36,88.33,1188.0
4050,Alginate,24.62,75.14,1.28,56.11,969.22,79.55,52.42,784.32
4051,Poly(3-hydroxybutyrate) (PHB),89.51,118.36,1.29,90.57,560.71,62.85,75.21,488.61
4052,Nano-cellulose Composite,67.78,63.42,1.18,63.59,1052.34,70.16,39.34,762.94
4053,Recycled PET (rPET),79.66,125.88,0.95,74.75,114.29,97.52,97.96,1184.7
4054,Seaweed/Kelp-based Polymer,56.02,81.57,0.98,96.01,50.14,67.25,35.95,923.34
4055,Polybutylene Fumarate (PBF),75.79,24.87,1.37,80.33,1068.43,61.33,61.8,328.58
4056,Cellulose Acetate,8.21,82.37,1.14,62.48,131.58,99.66,68.5,543.16
4057,Poly(3-hydroxybutyrate) (PHB),79.23,49.4,1.08,65.99,788.39,68.05,85.75,498.68
4058,Poly(3-hydroxybutyrate) (PHB),10.33,23.84,1.3,96.22,535.03,85.36,40.24,1056.82
4059,Recycled HDPE,85.56,107.08,1.01,72.79,856.33,64.81,61.97,811.16
4060,Chitosan,94.6,49.52,1.17,80.38,192.59,79.4,52.38,1010.1
4061,Seaweed/Kelp-based Polymer,32.81,104.52,1.16,74.35,767.65,71.89,53.22,376.25
4062,Blended Starch,25.4,50.84,0.92,70.48,91.95,98.24,84.96,1108.03
4063,Polybutylene Succinate (PBS),74.54,40.93,1.17,63.11,974.57,74.02,32.37,258.31
4064,Starch-based Polymer,29.18,123.25,1.15,85.09,786.62,80.96,82.94,574.84
4065,Coconut Coir Composite,83.41,58.6,1.24,86.62,421.57,97.47,87.11,214.15
4066,Coconut Coir Composite,15.88,83.91,1.3,65.56,159.03,99.51,93.29,384.28
4067,Recycled PP,17.93,84.82,1.34,89.98,486.81,58.86,74.63,1162.23
4068,Coconut Coir Composite,93.46,79.59,0.98,93.09,705.34,92.41,54.67,278.5
4069,Mycelium-based Material,66.43,116.99,0.98,96.23,768.75,71.7,61.05,345.41
4070,Blended Starch,81.75,91.62,1.35,60.16,588.12,81.44,97.94,1124.85
4071,Mycelium-based Material,35.49,63.04,0.93,66.94,389.79,71.38,91.92,910.17
4072,Alginate,66.67,111.47,1.24,93.37,230.57,72.57,63.52,606.96
4073,Poly(3-hydroxybutyrate) (PHB),59.39,39.53,1.2,61.93,282.13,61.48,96.13,268.77
4074,Jute Fiber Composite,60.18,77.88,1.23,52.66,906.0,80.43,87.96,985.04
4075,Natural Fiber Composite,67.2,120.78,1.39,93.86,878.13,79.24,93.27,692.73
4076,Mycelium-based Material,57.72,86.45,1.06,68.01,570.17,62.87,78.44,523.02
4077,Recycled LDPE,44.76,106.67,1.25,72.19,899.86,79.01,90.32,560.75
4078,Natural Fiber Composite,31.21,89.42,1.34,73.7,1081.97,98.77,92.64,705.28
4079,Polyhydroxyvalerate (PHV),74.82,109.04,1.32,92.79,186.16,86.92,38.26,751.23
4080,Maleic Anhydride Grafted (MAG) Polymers,26.81,120.14,1.18,68.55,342.96,76.23,97.63,1018.1
4081,Cork Composite,68.07,49.23,1.3,94.88,830.93,96.16,54.69,971.7
4082,Recycled LDPE,27.44,38.32,1.14,81.8,833.06,80.55,61.91,967.06
4083,Polybutylene Adipate Terephthalate (PBAT),62.14,71.51,1.0,77.55,414.74,60.39,85.85,929.3
4084,Hemp Fiber Composite,72.92,94.52,0.97,67.97,318.94,79.28,77.21,957.79
4085,Polylactic Acid (PLA) Blends,26.14,44.4,1.05,64.08,130.89,62.49,92.73,877.6
4086,Natural Fiber Composite,12.09,20.84,0.93,82.14,218.39,89.35,59.24,1068.02
4087,Coconut Coir Composite,18.38,56.62,1.04,73.73,965.93,98.5,57.38,757.45
4088,Gelatin,60.43,122.71,1.04,95.75,715.46,70.73,34.15,720.84
4089,Hemp Fiber Composite,81.98,93.79,1.2,75.85,794.13,74.12,63.47,901.3
4090,Polyhydroxyvalerate (PHV),10.76,62.79,1.32,76.81,141.93,73.5,81.24,366.01
4091,Cellulose Acetate,71.77,40.74,1.21,72.29,680.81,67.27,52.48,976.95
4092,Polyhydroxyvalerate (PHV),37.0,58.01,1.33,89.99,937.8,90.57,63.47,1136.16
4093,Starch-based Polymer,49.14,38.34,1.09,72.68,55.01,82.49,46.92,496.26
4094,Cellulose Acetate,89.01,31.63,0.92,65.29,186.98,57.13,84.55,811.04
4095,Mycelium-based Material,36.17,116.15,0.93,93.45,43.93,92.62,36.11,232.62
4096,Recycled LDPE,47.98,125.75,1.37,80.85,886.26,62.77,79.97,965.82
4097,PLA (Polylactic Acid),7.99,37.74,1.0,80.6,189.39,99.05,57.77,759.67
4098,PLA (Polylactic Acid),14.0,26.17,1.04,81.51,152.1,71.45,34.83,873.65
4099,Gelatin,29.67,55.23,0.94,86.64,175.54,82.43,90.04,342.99
4100,Recycled HDPE,9.25,69.16,1.38,67.37,482.98,57.76,65.17,1009.45
4101,Recycled PP,62.68,42.04,1.37,54.11,987.45,69.99,72.75,455.94
4102,Starch-based Polymer,44.53,52.24,1.16,91.0,275.7,90.95,81.78,884.79
4103,Starch-based Polymer,55.31,41.62,1.12,58.62,411.27,76.06,76.55,793.14
4104,Hemp Fiber Composite,22.24,102.16,0.97,86.79,279.28,95.63,81.7,853.79
4105,Natural Fiber Composite,32.98,95.65,1.32,56.41,550.53,80.54,83.84,250.24
4106,PHA (Polyhydroxyalkanoates),65.55,87.45,1.13,70.33,584.67,96.73,72.06,941.85
4107,Polybutylene Fumarate (PBF),92.24,61.3,1.35,55.49,151.1,99.2,56.86,995.25
4108,Gelatin,11.24,116.4,1.15,77.31,1088.5,74.99,48.53,674.82
4109,PHA (Polyhydroxyalkanoates),85.61,122.78,0.92,83.52,1047.88,80.08,93.4,608.86
4110,Seaweed/Kelp-based Polymer,57.85,38.74,0.95,60.64,435.93,92.44,97.95,542.54
4111,Bagasse Fiber Composite,56.7,43.96,1.35,70.15,803.73,64.35,56.32,1127.88
4112,Cellulose Acetate,51.07,75.91,1.19,96.69,863.13,93.66,39.64,955.07
4113,Gelatin,12.92,30.05,1.34,73.51,959.47,81.31,47.13,898.62
4114,Blended Starch,14.74,66.49,0.92,90.62,404.51,87.43,77.61,1125.61
4115,Mycelium-based Material,59.98,81.84,1.36,96.54,1024.89,57.86,43.76,548.77
4116,Polylactic Acid (PLA) Blends,36.97,75.54,1.15,98.78,256.17,89.29,85.05,830.14
4117,Paper-based Composite,87.99,55.35,1.07,95.17,1067.14,68.43,94.77,886.06
4118,Blended Starch,42.78,77.69,0.92,67.58,396.22,91.08,97.53,1196.23
4119,Thermoplastic Starch (TPS),19.46,121.65,1.31,98.22,136.48,77.52,32.63,627.19
4120,Natural Fiber Composite,70.05,42.16,1.16,91.09,138.99,66.78,97.15,600.18
4121,Coconut Coir Composite,32.75,89.55,1.13,92.27,810.64,97.84,82.33,284.49
4122,Thermoplastic Starch (TPS),53.3,24.99,1.23,53.22,335.47,89.24,37.72,298.45
4123,Mycelium-based Material,68.56,27.42,1.03,97.83,126.0,99.34,60.24,711.8
4124,Hemp Fiber Composite,86.48,78.68,1.37,89.46,152.26,70.89,79.6,371.18
4125,Gelatin,76.91,31.49,1.0,88.98,1005.78,83.93,97.05,272.93
4126,Cork Composite,66.66,22.77,1.39,56.37,217.66,82.21,43.16,1164.89
4127,Cork Composite,66.95,38.52,1.23,63.55,573.65,85.69,40.69,1151.42
4128,Polylactic Acid (PLA) Blends,90.52,80.05,1.35,98.21,1043.87,55.95,64.12,525.28
4129,Recycled HDPE,32.97,94.68,1.29,76.28,692.56,67.56,97.83,989.87
4130,Hemp Fiber Composite,6.88,41.79,1.04,71.4,1083.22,95.85,98.05,1072.55
4131,Maleic Anhydride Grafted (MAG) Polymers,30.86,90.97,1.3,92.4,402.11,73.61,47.5,664.75
4132,Alginate,26.07,39.68,0.94,56.65,919.45,98.2,53.72,423.7
4133,Polycaprolactone (PCL),65.37,85.18,0.95,72.3,314.98,63.98,93.75,329.8
4134,Gelatin,62.88,63.91,1.17,70.35,463.31,99.88,81.97,340.82
4135,Blended Starch,59.32,89.44,1.39,69.12,331.02,86.15,98.12,996.93
4136,Hemp Fiber Composite,8.22,125.48,1.23,67.12,259.47,89.76,92.73,584.42
4137,Recycled PET (rPET),71.3,119.43,0.97,62.48,433.88,72.38,46.63,893.51
4138,Coconut Coir Composite,35.42,20.86,1.35,60.71,253.82,95.74,83.66,738.69
4139,Recycled LDPE,65.66,113.9,1.24,82.92,989.39,79.18,35.3,594.67
4140,Alginate,56.05,27.43,1.35,96.17,468.21,85.39,87.61,323.82
4141,Recycled LDPE,37.12,121.04,1.27,76.67,554.25,58.54,72.91,533.45
4142,PLA (Polylactic Acid),18.69,50.17,0.93,66.65,808.44,83.13,97.01,1040.17
4143,Recycled LDPE,15.14,60.75,1.11,60.06,931.43,94.46,97.28,1011.4
4144,Recycled PET (rPET),80.39,30.09,1.02,91.93,855.23,62.37,35.46,228.37
4145,Seaweed/Kelp-based Polymer,88.09,32.26,1.08,98.65,688.33,87.99,42.92,340.28
4146,Starch-based Polymer,64.31,97.15,1.06,69.08,53.03,55.36,64.93,955.9
4147,Polylactic Acid (PLA) Blends,15.94,120.12,1.37,66.32,64.64,96.62,91.81,535.73
4148,Polycaprolactone (PCL),42.37,84.9,0.98,81.07,237.03,99.22,87.38,843.59
4149,Nano-cellulose Composite,71.31,96.0,1.09,89.33,1034.74,70.42,97.58,762.68
4150,Polyhydroxyvalerate (PHV),75.82,100.87,1.36,74.13,468.77,59.1,74.03,852.07
4151,Polycaprolactone (PCL),17.25,48.16,0.96,82.43,462.18,84.36,49.45,253.7
4152,Recycled HDPE,6.78,25.19,1.0,86.54,612.83,55.57,33.71,1131.12
4153,Recycled PP,69.83,20.61,1.28,98.13,574.62,76.3,47.16,220.97
4154,Polybutylene Fumarate (PBF),38.35,57.44,1.13,60.34,650.67,66.65,77.92,208.03
4155,Maleic Anhydride Grafted (MAG) Polymers,29.31,45.91,0.91,99.88,560.68,75.88,94.99,426.15
4156,Hemp Fiber Composite,7.92,26.99,1.15,71.13,344.36,55.04,53.82,1193.5
4157,Recycled PP,54.61,39.37,1.11,86.85,108.7,56.56,91.55,272.53
4158,Starch-based Polymer,82.13,33.56,1.27,79.69,700.11,54.93,58.85,1074.5
4159,Recycled PET (rPET),91.56,117.01,1.05,75.62,245.41,82.56,52.96,359.09
4160,Polybutylene Adipate Terephthalate (PBAT),56.87,35.22,0.93,85.66,671.39,79.85,66.6,309.1
4161,Polylactic Acid (PLA) Blends,52.33,77.18,1.03,71.3,753.26,64.88,62.07,978.97
4162,Seaweed/Kelp-based Polymer,14.31,83.04,1.39,58.49,420.92,83.82,94.14,1046.68
4163,Hemp Fiber Composite,55.37,77.8,1.08,75.72,657.99,94.7,63.84,992.18
4164,PHA (Polyhydroxyalkanoates),40.42,30.87,1.25,77.29,224.42,66.9,50.86,441.03
4165,Polycaprolactone (PCL),60.53,54.07,1.03,62.09,193.81,92.31,89.29,1079.84
4166,Mycelium-based Material,41.19,25.82,0.97,96.94,170.42,84.54,99.91,271.89
4167,Seaweed/Kelp-based Polymer,28.05,62.19,1.27,63.31,73.13,55.75,76.08,541.98
4168,Recycled PET (rPET),15.19,40.32,1.32,71.94,666.74,71.38,49.03,663.18
4169,Polybutylene Fumarate (PBF),34.66,79.71,1.39,59.86,263.36,77.46,48.24,267.74
4170,Recycled HDPE,15.34,93.56,1.08,77.95,103.09,87.71,35.92,779.84
4171,Natural Fiber Composite,22.44,76.6,1.13,67.11,774.93,67.35,37.26,759.38
4172,Bagasse Fiber Composite,94.19,66.26,1.21,75.74,184.72,99.21,94.22,1192.18
4173,Nano-cellulose Composite,46.1,61.31,1.31,63.17,672.42,85.55,38.56,821.66
4174,Starch-based Polymer,53.87,109.28,1.35,55.05,620.75,71.27,64.94,597.55
4175,Poly(3-hydroxybutyrate) (PHB),84.12,43.57,1.3,89.51,830.37,58.64,79.47,990.18
4176,Recycled HDPE,94.92,97.94,0.94,82.95,866.24,62.51,89.82,534.97
4177,Polyhydroxyvalerate (PHV),58.37,100.39,1.06,68.69,489.26,76.53,43.65,732.87
4178,Cork Composite,78.71,64.67,1.17,54.76,597.41,76.86,61.77,255.47
4179,Seaweed/Kelp-based Polymer,35.72,51.8,1.08,93.61,372.95,89.36,49.1,522.67
4180,Seaweed/Kelp-based Polymer,33.85,70.09,1.35,60.57,70.11,87.46,49.4,728.11
4181,Gelatin,42.43,30.25,1.17,96.71,41.95,63.42,52.66,902.31
4182,Nano-cellulose Composite,66.32,25.26,0.98,75.23,880.31,81.45,71.92,299.03
4183,Gelatin,67.17,32.19,1.23,68.67,172.15,55.14,33.13,997.19
4184,Paper-based Composite,34.69,40.17,1.1,87.73,697.76,72.45,59.8,1100.16
4185,Polybutylene Succinate (PBS),18.57,73.65,1.31,94.15,367.45,89.2,44.7,481.04
4186,PLA (Polylactic Acid),62.77,110.07,1.33,70.11,646.01,72.5,97.76,965.35
4187,PLA (Polylactic Acid),18.14,45.29,1.3,71.85,165.64,92.47,71.63,380.35
4188,Mycelium-based Material,57.99,119.15,0.92,73.08,620.45,98.91,91.03,723.42
4189,Starch-based Polymer,68.17,121.24,0.98,96.31,60.87,82.01,45.31,997.64
4190,Polybutylene Succinate (PBS),68.81,121.66,1.28,85.4,645.34,60.84,87.08,586.49
4191,Poly(3-hydroxybutyrate) (PHB),73.48,108.85,1.14,64.26,385.74,71.59,60.21,226.3
4192,Hemp Fiber Composite,84.05,58.83,1.28,61.29,305.46,54.63,44.08,739.97
4193,Polylactic Acid (PLA) Blends,51.04,28.08,1.12,63.44,689.55,81.8,83.76,1044.7
4194,Polyhydroxyvalerate (PHV),71.43,80.47,1.04,65.02,831.22,91.83,83.82,308.33
4195,Natural Fiber Composite,61.6,79.4,0.98,63.43,759.64,83.05,99.72,229.64
4196,Recycled LDPE,23.3,110.16,1.2,83.78,990.02,90.2,85.1,1009.04
4197,Maleic Anhydride Grafted (MAG) Polymers,9.05,125.58,1.18,58.01,93.19,90.84,41.88,467.13
4198,Bagasse Fiber Composite,31.97,74.07,1.03,70.9,407.73,93.18,53.93,564.34
4199,Jute Fiber Composite,46.0,56.86,1.03,82.19,1036.24,66.41,62.72,286.98
4200,Nano-cellulose Composite,61.41,40.04,1.22,66.32,601.96,94.1,40.61,296.62
4201,Recycled LDPE,82.03,20.92,0.95,55.6,1091.11,84.16,85.59,814.54
4202,Gelatin,24.15,74.17,1.37,56.39,894.54,67.47,67.82,752.23
4203,Blended Starch,17.89,79.07,1.2,58.48,370.76,99.42,96.22,492.4
4204,Polycaprolactone (PCL),92.08,107.52,1.18,92.2,689.41,97.72,72.07,652.74
4205,Polybutylene Fumarate (PBF),16.35,73.69,0.95,83.75,102.47,80.51,67.56,588.2
4206,Seaweed/Kelp-based Polymer,49.14,117.18,0.94,55.56,356.43,92.82,36.86,895.05
4207,Polybutylene Adipate Terephthalate (PBAT),58.62,86.73,1.05,71.08,979.26,66.18,42.16,1062.09
4208,Polybutylene Adipate Terephthalate (PBAT),54.71,109.14,1.33,65.73,903.51,73.25,89.77,965.1
4209,Recycled LDPE,14.4,36.07,1.3,79.96,1044.61,62.63,99.37,204.41
4210,Chitosan,11.83,110.72,1.18,77.33,786.2,78.02,60.23,299.55
4211,PLA (Polylactic Acid),16.12,91.7,1.26,75.35,982.4,76.92,87.09,629.38
4212,Gelatin,58.62,38.38,1.4,67.44,400.78,63.95,74.68,1051.8
4213,Alginate,54.97,40.45,0.99,59.05,179.36,85.01,97.22,436.97
4214,Maleic Anhydride Grafted (MAG) Polymers,27.47,118.24,1.27,87.76,762.03,59.59,48.19,1078.95
4215,Starch-based Polymer,63.24,23.81,1.22,94.29,570.38,57.03,69.05,310.01
4216,Recycled HDPE,79.38,69.25,1.39,97.35,919.62,71.83,59.8,272.61
4217,Cork Composite,10.46,53.51,0.91,55.28,446.34,72.97,68.84,1113.42
4218,Recycled PET (rPET),50.88,90.64,0.98,87.65,808.84,68.84,50.28,361.98
4219,Polyhydroxyvalerate (PHV),67.8,109.07,0.96,87.01,1083.8,66.01,65.85,663.78
4220,Chitosan,29.12,58.46,0.99,97.49,68.73,69.72,74.49,525.96
4221,Seaweed/Kelp-based Polymer,34.03,65.49,1.26,64.51,916.06,61.68,37.52,347.64
4222,Blended Starch,61.11,124.09,0.99,87.75,867.74,72.68,82.52,832.11
4223,Hemp Fiber Composite,86.27,103.18,1.22,55.09,230.95,95.63,80.04,1163.67
4224,Seaweed/Kelp-based Polymer,78.48,115.15,1.16,82.48,292.19,64.48,91.87,858.11
4225,Chitosan,58.4,66.74,1.12,69.17,1093.41,85.55,60.96,553.7
4226,Mycelium-based Material,71.43,45.13,1.13,89.02,678.12,60.69,36.19,911.8
4227,Polyhydroxyvalerate (PHV),39.08,63.9,1.11,93.51,97.04,70.41,63.38,343.25
4228,Polybutylene Adipate Terephthalate (PBAT),63.52,96.02,1.39,69.83,35.77,68.91,41.36,780.02
4229,Cellulose Acetate,48.05,31.96,1.39,77.47,989.37,97.12,76.03,669.46
4230,Polybutylene Adipate Terephthalate (PBAT),23.6,48.97,1.06,58.08,341.3,73.8,35.2,559.98
4231,Seaweed/Kelp-based Polymer,68.9,25.33,1.01,72.3,551.41,85.82,57.43,939.57
4232,PHA (Polyhydroxyalkanoates),56.04,66.06,1.0,69.64,353.62,81.79,37.63,318.49
4233,Alginate,38.53,107.78,1.16,61.2,525.96,60.66,32.23,732.79
4234,Nano-cellulose Composite,87.46,23.01,1.3,94.99,613.84,97.23,97.32,1054.4
4235,Polybutylene Fumarate (PBF),8.63,91.72,1.15,59.53,842.39,70.04,99.74,401.71
4236,Polybutylene Fumarate (PBF),34.74,118.87,1.39,82.7,428.8,56.25,69.77,464.54
4237,Starch-based Polymer,11.82,45.43,1.37,94.78,740.6,67.96,48.25,860.67
4238,Polybutylene Fumarate (PBF),74.64,93.65,1.29,95.82,239.32,69.57,93.95,972.59
4239,Chitosan,68.94,123.37,1.32,90.18,269.9,58.45,94.77,483.34
4240,Jute Fiber Composite,36.11,122.02,1.29,60.87,828.16,82.59,90.11,559.9
4241,Maleic Anhydride Grafted (MAG) Polymers,66.6,45.22,1.32,91.33,1092.27,70.08,69.02,939.91
4242,Bagasse Fiber Composite,41.83,31.0,1.03,65.64,357.15,83.01,37.08,485.32
4243,Paper-based Composite,73.73,36.07,1.13,96.31,294.1,54.51,38.01,866.25
4244,Recycled PET (rPET),46.99,94.54,1.0,86.18,694.18,99.18,92.97,358.83
4245,Recycled PP,43.28,97.04,1.19,89.8,697.67,62.01,91.56,611.31
4246,PLA (Polylactic Acid),89.53,91.6,1.06,56.54,971.83,84.4,61.54,888.68
4247,Polylactic Acid (PLA) Blends,28.99,55.9,1.27,80.18,286.19,86.98,54.31,659.9
4248,Jute Fiber Composite,17.44,38.34,1.27,91.5,803.6,62.06,75.8,219.24
4249,Seaweed/Kelp-based Polymer,58.53,81.73,1.37,93.43,411.51,59.32,86.88,606.38
4250,Polybutylene Succinate (PBS),92.59,71.48,1.36,53.86,607.66,61.19,81.75,488.34
4251,Recycled PET (rPET),40.23,97.37,0.98,97.11,412.63,65.5,73.86,301.28
4252,Recycled PET (rPET),12.27,67.01,1.0,54.56,791.46,61.91,47.74,209.14
4253,Recycled PP,36.82,56.17,1.25,81.69,768.68,85.07,49.85,245.52
4254,Chitosan,51.57,51.4,1.38,85.44,787.03,73.47,81.24,1149.25
4255,Polyhydroxyvalerate (PHV),21.12,42.74,0.95,57.6,242.32,78.83,86.58,949.82
4256,Jute Fiber Composite,65.04,48.47,1.15,54.78,383.03,56.37,39.9,1139.74
4257,Polycaprolactone (PCL),95.11,30.42,1.39,89.78,939.88,93.65,44.74,314.78
4258,Bagasse Fiber Composite,46.77,57.03,1.15,70.77,319.98,62.01,78.27,770.51
4259,Hemp Fiber Composite,38.18,24.27,0.95,57.59,741.25,70.69,58.45,283.29
4260,Coconut Coir Composite,42.25,40.09,1.29,88.73,670.31,57.49,70.3,226.81
4261,Bagasse Fiber Composite,16.97,99.26,1.29,92.84,714.82,60.47,73.81,666.28
4262,Natural Fiber Composite,84.98,54.78,1.05,80.4,1079.17,84.69,84.78,846.34
4263,Poly(3-hydroxybutyrate) (PHB),43.5,90.97,1.3,60.16,661.6,85.92,86.79,263.56
4264,Polylactic Acid (PLA) Blends,41.07,96.11,1.12,53.22,924.52,85.21,51.05,565.06
4265,Starch-based Polymer,65.18,81.78,1.02,85.79,741.77,79.49,68.81,290.17
4266,Poly(3-hydroxybutyrate) (PHB),45.91,121.64,0.95,78.63,338.45,97.83,40.4,562.1
4267,Paper-based Composite,64.17,22.67,1.08,83.41,156.24,77.43,89.26,671.8
4268,Mycelium-based Material,12.22,98.4,1.27,91.13,399.6,74.78,89.49,537.53
4269,Seaweed/Kelp-based Polymer,78.82,121.65,1.27,73.13,36.15,65.54,52.37,776.25
4270,Natural Fiber Composite,90.04,111.46,1.28,58.41,803.35,58.73,42.92,784.59
4271,Chitosan,64.22,38.14,1.37,97.15,120.96,79.31,36.77,532.94
4272,Nano-cellulose Composite,91.29,54.92,1.14,78.4,821.27,68.62,71.1,589.6
4273,Recycled LDPE,20.19,38.62,1.17,81.73,781.11,78.2,38.22,641.07
4274,Hemp Fiber Composite,49.05,83.9,1.21,96.84,475.59,63.64,78.28,575.65
4275,Polyhydroxyvalerate (PHV),60.06,95.61,1.18,96.75,1092.87,92.59,78.11,960.65
4276,Coconut Coir Composite,58.28,53.89,1.38,79.67,312.14,99.99,73.75,339.95
4277,Chitosan,42.32,77.38,0.98,66.64,1038.52,68.97,91.61,1057.04
4278,Alginate,36.71,93.36,1.29,99.86,572.33,92.78,57.72,531.25
4279,Blended Starch,18.01,64.9,0.95,84.84,871.96,94.18,93.35,923.96
4280,Thermoplastic Starch (TPS),41.46,110.59,1.03,71.9,448.5,99.82,34.51,1083.78
4281,Cork Composite,21.18,101.88,0.91,79.09,62.04,69.9,39.67,1087.45
4282,Thermoplastic Starch (TPS),71.79,27.24,1.05,72.25,1064.99,88.83,60.03,652.37
4283,Paper-based Composite,25.27,85.99,1.03,94.69,256.09,64.68,72.39,456.6
4284,Polybutylene Adipate Terephthalate (PBAT),11.96,45.26,1.11,75.42,509.5,82.82,34.2,805.76
4285,Blended Starch,55.68,79.28,0.95,91.62,1040.92,86.48,70.59,383.96
4286,Polybutylene Adipate Terephthalate (PBAT),59.48,121.45,0.97,92.41,569.98,88.14,52.9,990.6
4287,Recycled HDPE,83.97,113.23,0.91,91.66,955.03,63.69,92.33,911.34
4288,PLA (Polylactic Acid),57.86,63.12,1.34,86.8,381.84,93.07,68.26,995.64
4289,Alginate,37.37,51.19,1.07,93.11,915.92,73.48,71.98,633.26
4290,Mycelium-based Material,77.87,45.16,1.28,70.89,1040.18,64.11,96.3,757.43
4291,Polybutylene Fumarate (PBF),54.61,76.64,1.28,57.95,598.54,79.05,83.96,302.73
4292,Starch-based Polymer,13.8,32.47,1.36,92.52,978.7,93.74,61.8,887.65
4293,Bagasse Fiber Composite,56.87,78.41,1.14,76.16,411.12,98.49,64.43,686.84
4294,Recycled HDPE,87.17,20.55,1.04,58.55,950.97,88.47,76.06,709.24
4295,Hemp Fiber Composite,41.87,54.61,0.96,57.98,317.73,54.46,45.61,1046.99
4296,Polybutylene Adipate Terephthalate (PBAT),33.01,43.63,1.18,60.06,379.54,60.37,38.03,972.32
4297,Gelatin,19.48,122.96,1.18,88.17,285.68,57.69,53.16,735.19
4298,Recycled PP,20.19,97.2,0.94,86.27,686.89,58.84,84.93,555.11
4299,Gelatin,45.09,57.33,0.98,62.18,794.81,71.74,49.5,646.44
4300,Jute Fiber Composite,59.52,30.21,1.2,92.73,630.06,69.7,40.89,550.76
4301,Cellulose Acetate,13.92,74.98,1.32,65.86,67.07,59.41,46.89,351.61
4302,Nano-cellulose Composite,89.96,42.95,1.02,90.17,1002.8,94.61,78.17,845.78
4303,Starch-based Polymer,73.63,77.05,1.36,75.72,979.96,82.39,73.75,891.52
4304,Nano-cellulose Composite,58.71,108.62,1.04,87.25,474.68,90.68,78.81,1171.21
4305,Seaweed/Kelp-based Polymer,80.12,85.43,0.98,70.62,586.78,71.22,53.89,655.7
4306,Mycelium-based Material,13.88,87.33,1.18,68.99,287.94,72.99,93.26,1197.29
4307,Recycled HDPE,48.99,77.54,1.23,92.46,527.28,68.75,62.72,387.1
4308,Polybutylene Fumarate (PBF),62.56,118.32,1.05,54.18,763.78,74.28,66.93,856.63
4309,Mycelium-based Material,80.14,118.81,1.17,98.8,659.66,82.16,96.52,1194.77
4310,Nano-cellulose Composite,76.14,74.55,1.2,83.29,997.88,76.78,98.59,840.32
4311,Maleic Anhydride Grafted (MAG) Polymers,31.31,52.7,1.15,73.04,38.54,92.58,76.98,652.37
4312,Chitosan,90.08,68.94,0.95,82.33,1071.46,95.43,96.25,715.25
4313,Polybutylene Adipate Terephthalate (PBAT),17.79,40.11,1.17,58.33,650.95,75.71,68.82,1045.51
4314,Polycaprolactone (PCL),84.26,87.6,1.35,76.92,408.93,65.18,52.9,1139.11
4315,Chitosan,92.74,73.21,0.95,99.29,106.29,97.49,53.43,653.93
4316,Bagasse Fiber Composite,22.46,31.32,1.38,63.68,1060.57,87.86,70.01,972.37
4317,Chitosan,70.7,41.28,1.22,86.81,935.33,83.52,73.14,1133.69
4318,Starch-based Polymer,10.35,71.05,1.29,73.16,579.89,88.34,61.89,482.12
4319,Mycelium-based Material,42.67,114.13,1.08,83.49,829.7,57.68,92.1,693.16
4320,Polylactic Acid (PLA) Blends,52.49,80.22,1.29,62.23,998.17,57.3,61.02,1195.42
4321,Alginate,58.18,92.37,1.04,74.85,614.89,61.21,50.59,553.48
